trait_category	trait	category	cell_type_clean	mark	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z.score	Coefficient_p	Coefficient_q
Allergic disease	Asthma	Other	Ovary	H3K4me3	0.009310873	0.01237435	0.063500555	1.329021418	6.820042911	0.961488585	-3.43E-07	2.36E-07	-1.45570736	0.927263233	0.999998953
Allergic disease	Asthma	Adrenal or pancreas	Pancreas	H3K4me3	0.008135382	0.098518419	0.060076604	12.10987053	7.384607935	0.138650198	1.36E-08	2.81E-07	0.048362929	0.480713501	0.897784277
Allergic disease	Asthma	Skeletal muscle	Psoas_muscle	H3K4me3	0.009636935	-0.001928546	0.060106662	-0.200120295	6.237114073	0.847105174	-4.51E-07	2.42E-07	-1.867797429	0.969104844	0.999998953
Allergic disease	Asthma	Cardiovascular	Right_atrium	H3K4me3	0.010799107	-0.012777263	0.062126076	-1.183177766	5.752890185	0.703315491	-4.59E-07	2.10E-07	-2.191124129	0.985778594	0.999998953
Allergic disease	Asthma	Cardiovascular	Right_ventricle	H3K4me3	0.010505367	0.020055356	0.065131867	1.909058101	6.199865839	0.883604966	-3.66E-07	2.26E-07	-1.620119707	0.947396718	0.999998953
Allergic disease	Asthma	Gastrointestinal	Sigmoid_colon	H3K4me3	0.005544115	0.083127267	0.045856042	14.99378593	8.271120826	0.097985967	5.53E-08	2.87E-07	0.192394397	0.423716641	0.866552311
Allergic disease	Asthma	Gastrointestinal	Small_intestine	H3K4me3	0.004823085	0.086717625	0.04855535	17.97970123	10.06728089	0.09469591	1.36E-07	3.58E-07	0.380754469	0.351692723	0.818260389
Allergic disease	Asthma	Immune or hematopoietic	Spleen	H3K4me3	0.004089446	0.063689218	0.053175255	15.5740453	13.0030459	0.265236979	3.50E-08	4.49E-07	0.077874674	0.468963873	0.891642651
Allergic disease	Asthma	CNS	Germinal_matrix	H3K4me3	0.011270795	0.068432806	0.067033803	6.071692731	5.947566319	0.397601782	-1.32E-07	2.37E-07	-0.554826209	0.710493231	0.986318024
Allergic disease	Asthma	Connective or bone	Breast_fibroblast_primary	H3K4me3	0.005646408	0.038058244	0.052910234	6.740257	9.370599763	0.541924019	-2.32E-07	3.42E-07	-0.677632807	0.75099773	0.9957088
Allergic disease	Asthma	Other	Breast_myoepithelial	H3K4me3	0.01371466	0.131778667	0.06903095	9.608599073	5.033369455	0.097788989	7.88E-08	1.82E-07	0.433612918	0.332284776	0.801695574
Allergic disease	Asthma	Other	Breast_vHMEC	H3K4me3	0.007558203	0.059963565	0.05790019	7.933574633	7.660576438	0.370282011	-1.19E-07	2.93E-07	-0.406481828	0.657805697	0.973458963
Allergic disease	Asthma	Immune or hematopoietic	CD8_naive_primary_(UCSF-UBC)	H3K4me3	0.006017934	0.118188576	0.049079685	19.63939345	8.155570377	0.02146897	2.37E-07	2.88E-07	0.823575595	0.205090374	0.673770054
Allergic disease	Asthma	CNS	Fetal_brain	H3K4me3	0.012509688	0.013730137	0.058612241	1.097560345	4.685348037	0.983371545	-3.19E-07	1.77E-07	-1.807912561	0.964689945	0.999998953
Allergic disease	Asthma	Adrenal or pancreas	Pancreatic_islets	H3K4me3	0.011014705	0.019081358	0.062967325	1.732353	5.716659869	0.898141691	-3.20E-07	2.16E-07	-1.480693242	0.930655832	0.999998953
Allergic disease	Asthma	Connective or bone	Penis_foreskin_fibroblast_primary	H3K4me3	0.036408626	0.207692548	0.074653022	5.70448746	2.050421321	0.029499333	6.35E-08	7.70E-08	0.824727337	0.204763204	0.673770054
Allergic disease	Asthma	Other	Penis_foreskin_keratinocyte_primary	H3K4me3	0.018665257	0.073545445	0.073882786	3.940232138	3.958305354	0.464047204	-1.32E-07	1.51E-07	-0.87413767	0.808978358	0.999998953
Allergic disease	Asthma	Other	Penis_foreskin_melanocyte_primary	H3K4me3	0.017357458	0.084851034	0.071559174	4.888448175	4.12267588	0.351730643	-9.95E-08	1.47E-07	-0.675767955	0.750406008	0.995543121
Allergic disease	Asthma	Immune or hematopoietic	Peripheralblood_mononuclear_primary	H3K4me3	0.009485448	0.150799413	0.061459912	15.89797536	6.479389692	0.023983203	2.01E-07	2.37E-07	0.847931722	0.198237998	0.667268353
Allergic disease	Asthma	Other	Placenta_amnion	H3K4me3	0.006187714	0.058731048	0.051828783	9.491559049	8.376079886	0.318689535	-1.44E-07	3.31E-07	-0.436836453	0.66888502	0.977027948
Allergic disease	Asthma	Other	Placenta_chorion	H3K4me3	0.008431608	0.052934144	0.056442884	6.278060572	6.694201834	0.437666283	-1.98E-07	2.54E-07	-0.781588687	0.782771831	0.999998953
Allergic disease	Asthma	Immune or hematopoietic	CD14_primary	H3K4me3	0.008171433	0.055554012	0.060467496	6.798564066	7.39986427	0.432538951	-2.14E-07	2.67E-07	-0.800062509	0.788162709	0.999998953
Allergic disease	Asthma	Immune or hematopoietic	CD19_primary_(UW)	H3K4me3	0.008689296	0.162695018	0.06709582	18.72361357	7.721663672	0.023213056	2.89E-07	2.86E-07	1.010449348	0.156140028	0.60754971
Allergic disease	Asthma	Immune or hematopoietic	CD3_primary_(UW)	H3K4me3	0.010351216	0.16054619	0.057680005	15.50988689	5.572292616	0.009036793	2.17E-07	1.92E-07	1.131303233	0.128963742	0.56718555
Allergic disease	Asthma	Immune or hematopoietic	CD4_primary	H3K4me3	0.012370099	0.198596576	0.064847038	16.05456613	5.242240729	0.004305062	2.99E-07	1.87E-07	1.593473988	0.05552695	0.395637049
Allergic disease	Asthma	Immune or hematopoietic	CD56_primary	H3K4me3	0.008206774	0.139612768	0.059369929	17.01189333	7.234258751	0.029344766	2.07E-07	2.41E-07	0.860609737	0.194726511	0.664651295
Allergic disease	Asthma	Immune or hematopoietic	CD8_primary	H3K4me3	0.01016794	0.160790638	0.058470447	15.81349276	5.75047157	0.010578604	2.24E-07	2.01E-07	1.112606099	0.13293882	0.574368287
Allergic disease	Asthma	Adrenal or pancreas	Fetal_adrenal	H3K4me3	0.009537127	-0.005611319	0.059644468	-0.588365755	6.253923846	0.798605996	-5.10E-07	2.42E-07	-2.109815688	0.982562883	0.999998953
Allergic disease	Asthma	Gastrointestinal	Fetal_large_intestine	H3K4me3	0.010651704	0.026755562	0.05980645	2.511857373	5.614730577	0.788598957	-3.28E-07	2.28E-07	-1.43797562	0.924779514	0.999998953
Allergic disease	Asthma	Gastrointestinal	Fetal_small_intestine	H3K4me3	0.010855404	0.03960776	0.055613386	3.648667497	5.123106007	0.609006105	-2.78E-07	2.04E-07	-1.360038501	0.91309113	0.999998953
Allergic disease	Asthma	Skeletal muscle	Fetal_leg_muscle	H3K4me3	0.009523097	-0.025291305	0.059532829	-2.655785554	6.251414425	0.554476371	-5.93E-07	2.43E-07	-2.437786665	0.992611254	0.999998953
Allergic disease	Asthma	Skeletal muscle	Fetal_trunk_muscle	H3K4me3	0.008595704	-0.045446487	0.054897319	-5.287116251	6.386599433	0.317985991	-7.07E-07	2.37E-07	-2.988016603	0.998596029	0.999998953
Allergic disease	Asthma	Other	Fetal_placenta	H3K4me3	0.008011599	0.049114182	0.057553936	6.130384506	7.183826318	0.479337234	-2.16E-07	2.80E-07	-0.769966759	0.779340195	0.999998953
Allergic disease	Asthma	Gastrointestinal	Fetal_stomach	H3K4me3	0.009872246	0.038263568	0.059781551	3.875872546	6.055516573	0.637336629	-2.95E-07	2.41E-07	-1.226199723	0.889938237	0.999998953
Allergic disease	Asthma	Immune or hematopoietic	Fetal_thymus	H3K4me3	0.009022106	0.066732365	0.053003298	7.396539597	5.874825416	0.279176302	-1.69E-07	2.32E-07	-0.729301746	0.767091448	0.999998953
Allergic disease	Asthma	Other	Adipose_nuclei	H3K9ac	0.027957838	0.188341791	0.080434065	6.7366365	2.876977293	0.050032925	6.51E-08	9.63E-08	0.676068357	0.249498623	0.725557542
Allergic disease	Asthma	Kidney	Kidney	H3K9ac	0.010509452	0.027993019	0.049053826	2.663604121	4.667591282	0.723286829	-2.50E-07	1.68E-07	-1.485381225	0.931278567	0.999998953
Allergic disease	Asthma	Liver	Liver_(BI)	H3K9ac	0.013815888	0.11770109	0.064172091	8.519256172	4.644803909	0.106019055	4.85E-08	1.42E-07	0.342183804	0.366106287	0.828579033
Allergic disease	Asthma	CNS	Angular_gyrus	H3K9ac	0.010691308	0.031179857	0.063499497	2.916374546	5.939357384	0.747528359	-1.99E-07	2.05E-07	-0.974055653	0.834985547	0.999998953
Allergic disease	Asthma	CNS	Anterior_caudate	H3K9ac	0.014304448	0.085800915	0.06664011	5.998198341	4.658698507	0.288989872	-4.34E-08	1.56E-07	-0.278625004	0.609733689	0.958256619
Allergic disease	Asthma	CNS	Cingulate_gyrus	H3K9ac	0.01876684	0.12344639	0.072669646	6.577899513	3.872236599	0.158777559	4.23E-09	1.41E-07	0.030101207	0.487993169	0.902138782
Allergic disease	Asthma	CNS	Hippocampus_middle	H3K9ac	0.017494915	0.10126242	0.070326809	5.788105697	4.019842751	0.237137671	-5.34E-08	1.49E-07	-0.358481107	0.640008348	0.966768439
Allergic disease	Asthma	CNS	Inferior_temporal_lobe	H3K9ac	0.016476594	0.066796451	0.06815291	4.054020485	4.136346909	0.465331315	-1.28E-07	1.45E-07	-0.883016034	0.811386196	0.999998953
Allergic disease	Asthma	CNS	Mid_frontal_lobe	H3K9ac	0.014759975	0.134914917	0.069875112	9.140592376	4.734094137	0.091761358	8.49E-08	1.65E-07	0.513434005	0.303823882	0.776209761
Allergic disease	Asthma	CNS	Substantia_nigra	H3K9ac	0.016566279	0.093266832	0.06388335	5.629920426	3.85622807	0.235790634	-3.31E-08	1.31E-07	-0.252043772	0.599496385	0.95292281
Allergic disease	Asthma	Gastrointestinal	Colonic_mucosa	H3K9ac	0.017719749	0.201901766	0.06224195	11.39416632	3.512575153	0.005224313	1.67E-07	1.35E-07	1.2361051	0.10820975	0.52870119
Allergic disease	Asthma	Gastrointestinal	Colon_smooth_muscle	H3K9ac	0.005601477	0.103724353	0.048815342	18.51732104	8.714726358	0.047021826	3.08E-07	2.78E-07	1.106108113	0.134339864	0.575549614
Allergic disease	Asthma	Gastrointestinal	Duodenum_Mucosa	H3K9ac	0.014777024	0.147256099	0.065523147	9.965206572	4.434123296	0.04936938	7.05E-08	1.70E-07	0.414772166	0.339154349	0.807495719
Allergic disease	Asthma	Cardiovascular	Fetal_heart	H3K9ac	0.020182438	0.100349248	0.058825531	4.972107266	2.914689006	0.176832142	-6.93E-08	9.65E-08	-0.718204807	0.763684493	0.998418353
Allergic disease	Asthma	Kidney	Fetal_kidney	H3K9ac	0.004916499	0.021664215	0.046353409	4.406431198	9.42813346	0.718564284	-2.60E-07	3.30E-07	-0.787653694	0.784550351	0.999998953
Allergic disease	Asthma	Cardiovascular	Fetal_lung	H3K9ac	0.012778387	0.075871846	0.065231791	5.937513715	5.104853374	0.338278438	-6.19E-08	1.89E-07	-0.328227717	0.628630254	0.963740279
Allergic disease	Asthma	Adrenal or pancreas	Pancreatic_islets	H3K9ac	0.006067128	0.04901679	0.058402658	8.079077024	9.626080514	0.462701307	-1.00E-07	3.30E-07	-0.304260464	0.619535268	0.960962226
Allergic disease	Asthma	Gastrointestinal	Rectal_mucosa	H3K9ac	0.01576551	0.135234339	0.063685317	8.577860226	4.039534239	0.072244572	4.30E-09	1.47E-07	0.029336184	0.488298234	0.902224908
Allergic disease	Asthma	Gastrointestinal	Rectal_smooth_muscle	H3K9ac	0.003464139	0.038226072	0.040312579	11.03479666	11.63711285	0.39308525	-7.95E-08	3.74E-07	-0.212579887	0.58417267	0.948239352
Allergic disease	Asthma	Skeletal muscle	Skeletal_muscle	H3K9ac	0.027038259	0.177762893	0.06445504	6.574494879	2.383845835	0.020628922	4.32E-08	7.45E-08	0.580256984	0.280870665	0.754278923
Allergic disease	Asthma	Gastrointestinal	Stomach_mucosa	H3K9ac	0.012771461	0.135602714	0.060228158	10.61763558	4.715839442	0.050385734	6.34E-08	1.59E-07	0.399239723	0.344858288	0.811577558
Allergic disease	Asthma	Gastrointestinal	Stomach_smooth_muscle	H3K9ac	0.0137191	0.139958403	0.062723523	10.20171925	4.571985396	0.048998461	9.24E-08	1.58E-07	0.586043071	0.278923286	0.753077487
Allergic disease	Asthma	Other	Breast_myoepithelial	H3K9ac	0.004631639	-0.030954669	0.053130364	-6.683307636	11.47117978	0.496101808	-4.92E-07	3.43E-07	-1.433846967	0.924192031	0.999998953
Allergic disease	Asthma	Immune or hematopoietic	CD8_naive_primary_(UCSF-UBC)	H3K9ac	0.002138936	0.036736844	0.035782984	17.17528576	16.72933517	0.331673682	1.03E-07	5.05E-07	0.204428517	0.419009324	0.86445154
Allergic disease	Asthma	CNS	Fetal_brain	H3K9ac	0.012489442	0.049906504	0.06489757	3.995895384	5.196194456	0.566204214	-1.53E-07	1.82E-07	-0.83849741	0.799124299	0.999998953
Allergic disease	Asthma	Other	Penis_foreskin_keratinocyte_primary	H3K9ac	0.031924744	0.20600764	0.071703168	6.452914301	2.246006018	0.020497066	7.30E-08	8.67E-08	0.841350629	0.200075768	0.67008254
Allergic disease	Asthma	Immune or hematopoietic	Peripheralblood_mononuclear_primary	H3K9ac	0.0128837	0.237335496	0.070769326	18.42137758	5.492935111	0.001379927	4.04E-07	1.87E-07	2.162860297	0.015275963	0.217213768
Allergic disease	Asthma	Immune or hematopoietic	CD3_primary	H3K27ac	0.031684283	0.254339327	0.075938264	8.027302656	2.396717151	0.001992123	1.68E-07	6.71E-08	2.508367557	0.006064521	0.139035674
Allergic disease	Asthma	Immune or hematopoietic	CD25-_CD45RA+_naive	H3K27ac	0.026941825	0.167910545	0.08207143	6.232337386	3.046246086	0.086534963	1.08E-07	8.68E-08	1.241205947	0.107264839	0.526923101
Allergic disease	Asthma	Immune or hematopoietic	CD25+_CD127-_Treg	H3K27ac	0.031169972	0.252857924	0.10294363	8.112228168	3.302653906	0.027585522	1.82E-07	9.96E-08	1.826162997	0.033912857	0.316347657
Allergic disease	Asthma	Immune or hematopoietic	CD25int_CD127+_Tmem	H3K27ac	0.032825854	0.355950196	0.133653483	10.84359289	4.071591963	0.014061378	2.69E-07	1.20E-07	2.245063129	0.01238204	0.195817355
Allergic disease	Asthma	Immune or hematopoietic	CD25-_IL17+_Th17_stim	H3K27ac	0.026929927	0.293246964	0.094500878	10.88925971	3.509139842	0.00272785	2.37E-07	9.58E-08	2.478904206	0.006589335	0.143514098
Allergic disease	Asthma	Immune or hematopoietic	CD25-_IL17-_Th_stim_MACS	H3K27ac	0.022549227	0.210193062	0.08495187	9.321519552	3.767396069	0.026980994	2.05E-07	1.05E-07	1.948606808	0.025671199	0.275956094
Allergic disease	Asthma	Immune or hematopoietic	Th0	H3K27ac	0.031814281	0.343612418	0.094866347	10.80057148	2.981879315	0.001085143	2.60E-07	8.33E-08	3.124990209	0.000889055	0.04692101
Allergic disease	Asthma	Immune or hematopoietic	Th1	H3K27ac	0.031719801	0.366847535	0.084848096	11.56525318	2.67492518	5.01E-05	2.84E-07	7.20E-08	3.950866521	3.89E-05	0.006248648
Allergic disease	Asthma	Immune or hematopoietic	Th2	H3K27ac	0.031534394	0.414051063	0.135967276	13.13014182	4.311713654	0.00557533	3.39E-07	1.29E-07	2.616893835	0.004436697	0.117118802
Allergic disease	Asthma	Immune or hematopoietic	CD19	H3K27ac	0.036467409	0.142328586	0.082432106	3.902898207	2.260432207	0.199957962	3.19E-08	6.33E-08	0.504346638	0.307008905	0.779141563
Allergic disease	Asthma	Immune or hematopoietic	CD20	H3K27ac	0.02895023	0.095954116	0.065771298	3.314450862	2.271874765	0.308850634	1.34E-08	6.08E-08	0.221060186	0.412522785	0.861475697
Allergic disease	Asthma	Immune or hematopoietic	CD14	H3K27ac	0.028195991	0.150923965	0.057534691	5.35267465	2.040527371	0.031015612	5.02E-08	6.05E-08	0.83000154	0.203268957	0.672204481
Allergic disease	Asthma	Immune or hematopoietic	Mobilized_CD34	H3K27ac	0.032979117	-0.049110644	0.069093652	-1.489143676	2.095072835	0.223497245	-1.27E-07	6.43E-08	-1.980363655	0.97616866	0.999998953
Allergic disease	Asthma	Connective or bone	Osteoblast	H3K27ac	0.028330074	0.02493802	0.048603827	0.880266683	1.715626547	0.944318853	-6.40E-08	5.02E-08	-1.275439255	0.898923094	0.999998953
Allergic disease	Asthma	Connective or bone	Chondrogenic_dif	H3K27ac	0.026258445	0.082665887	0.053131389	3.148163773	2.023401932	0.280786349	1.78E-08	5.86E-08	0.302989512	0.380948927	0.837936848
Allergic disease	Asthma	Gastrointestinal	Colon_smooth_muscle	H3K27ac	0.025361421	0.083284678	0.043885984	3.283912173	1.730422937	0.182900486	2.38E-08	4.88E-08	0.487049445	0.313111646	0.785813462
Allergic disease	Asthma	Gastrointestinal	Stomach_smooth_muscle	H3K27ac	0.026698167	0.107417496	0.047240681	4.023403402	1.769435387	0.085817668	5.32E-08	4.93E-08	1.079002091	0.140293398	0.584553296
Allergic disease	Asthma	Gastrointestinal	Rectal_smooth_muscle	H3K27ac	0.02538806	0.066780596	0.043724927	2.630393841	1.722263431	0.342662075	3.67E-09	5.05E-08	0.072739947	0.47100653	0.892415516
Allergic disease	Asthma	Gastrointestinal	Duodenum_smooth_muscle	H3K27ac	0.021938483	0.12041462	0.054150216	5.488739584	2.468275316	0.065376092	8.64E-08	6.97E-08	1.240339906	0.107424849	0.527317279
Allergic disease	Asthma	Skeletal muscle	Skeletal_muscle	H3K27ac	0.023515336	0.015786468	0.048360045	0.671326514	2.056532177	0.873226807	-6.12E-08	6.05E-08	-1.010994687	0.843990514	0.999998953
Allergic disease	Asthma	Other	Adipose_nuclei	H3K27ac	0.026232517	0.01865266	0.041295864	0.711051106	1.574224265	0.854213461	-5.37E-08	4.72E-08	-1.13567804	0.871954333	0.999998953
Allergic disease	Asthma	Gastrointestinal	Rectal_mucosa	H3K27ac	0.021832282	0.09801328	0.052859554	4.489374001	2.421164855	0.154117646	3.12E-08	7.03E-08	0.443576306	0.32867447	0.799059764
Allergic disease	Asthma	Gastrointestinal	Colonic_mucosa	H3K27ac	0.021313531	0.08461317	0.049404672	3.96992731	2.317995611	0.206061326	1.52E-08	6.65E-08	0.227849896	0.409881467	0.859507711
Allergic disease	Asthma	Gastrointestinal	Duodenum_mucosa	H3K27ac	0.027256343	0.113191939	0.062313693	4.152865887	2.286208814	0.170557795	2.96E-08	6.74E-08	0.439428323	0.330175604	0.800450885
Allergic disease	Asthma	Liver	Liver	H3K27ac	0.026026686	0.054616092	0.052082818	2.098465094	2.001131369	0.582118977	-3.27E-08	5.79E-08	-0.564514112	0.71379785	0.986962653
Allergic disease	Asthma	Adrenal or pancreas	Pancreatic_islets	H3K27ac	0.027605137	0.059860875	0.04978444	2.168468664	1.803448381	0.520849608	-1.61E-08	5.28E-08	-0.305635741	0.620058998	0.960962226
Allergic disease	Asthma	Kidney	Kidney	H3K27ac	0.025042995	-0.002079234	0.044625822	-0.083026583	1.781968217	0.541574527	-9.20E-08	4.97E-08	-1.84909979	0.967778298	0.999998953
Allergic disease	Asthma	CNS	Neurosphere	H3K27ac	0.031041572	0.035208878	0.052336233	1.134249215	1.686004616	0.936557846	-4.74E-08	4.96E-08	-0.955877158	0.83043285	0.999998953
Allergic disease	Asthma	CNS	Inferior_temporal_lobe	H3K27ac	0.02654224	0.033751799	0.045003569	1.271625864	1.695545248	0.872878298	-2.29E-08	5.08E-08	-0.451364678	0.674136632	0.978644303
Allergic disease	Asthma	CNS	Angular_gyrus	H3K27ac	0.023695771	0.021769061	0.046507158	0.918689705	1.962677549	0.966901738	-3.92E-08	5.70E-08	-0.687713457	0.754183378	0.996088946
Allergic disease	Asthma	CNS	Mid_frontal_lobe	H3K27ac	0.019533156	0.067634083	0.050278769	3.462527079	2.57402172	0.34270865	2.65E-08	7.58E-08	0.349540261	0.363341875	0.826345124
Allergic disease	Asthma	CNS	Cingulate_gyrus	H3K27ac	0.024721018	0.036832905	0.040235899	1.489942849	1.627598769	0.764079005	-1.84E-08	4.78E-08	-0.386038394	0.650265883	0.971000803
Allergic disease	Asthma	CNS	Substantia_nigra	H3K27ac	0.024930756	0.013454029	0.038070887	0.539655863	1.527065058	0.76155659	-5.50E-08	4.45E-08	-1.234390319	0.891471253	0.999998953
Allergic disease	Asthma	CNS	Anterior_caudate	H3K27ac	0.021439268	0.077310662	0.045621512	3.606030923	2.127941723	0.220635935	4.02E-08	6.12E-08	0.656280383	0.255821869	0.730211152
Allergic disease	Asthma	CNS	Hippocampus_middle	H3K27ac	0.020129515	0.033427895	0.041151519	1.660640822	2.044337313	0.747906593	-3.22E-08	6.04E-08	-0.532687541	0.702875054	0.98550572
Allergic disease	AD	Other	Adipose_nuclei	H3K4me1	0.086156834	0.15884041	0.234996046	1.843619402	2.727538096	0.753988311	8.29E-09	1.46E-07	0.056678248	0.477400751	0.89544414
Allergic disease	AD	Kidney	Kidney	H3K4me1	0.008352579	-0.008662976	0.101868584	-1.037161851	12.19606421	0.867249253	-1.26E-07	5.28E-07	-0.237741718	0.593959288	0.951306573
Allergic disease	AD	Liver	Liver_(BI)	H3K4me1	0.053907981	-0.011294263	0.153067551	-0.209510028	2.839422821	0.673643314	-6.81E-08	1.35E-07	-0.505624473	0.693439851	0.982774391
Allergic disease	AD	CNS	Angular_gyrus	H3K4me1	0.012820832	0.050632793	0.095828196	3.949259691	7.474413484	0.69551354	2.20E-07	3.33E-07	0.661907431	0.254015275	0.728521909
Allergic disease	AD	CNS	Anterior_caudate	H3K4me1	0.03814478	0.10156035	0.155702566	2.662496696	4.081883981	0.682778709	1.35E-07	1.97E-07	0.687978532	0.24573315	0.722265749
Allergic disease	AD	CNS	Cingulate_gyrus	H3K4me1	0.040042012	0.002633376	0.142314256	0.065765325	3.554123536	0.791507909	-1.76E-08	1.65E-07	-0.106269536	0.542315749	0.928063678
Allergic disease	AD	CNS	Hippocampus_middle	H3K4me1	0.050672227	0.067766702	0.163551811	1.337353936	3.227642056	0.916518792	4.17E-08	1.56E-07	0.266389539	0.39496961	0.848158036
Allergic disease	AD	CNS	Inferior_temporal_lobe	H3K4me1	0.046465569	0.069111514	0.15566198	1.487370441	3.35004999	0.884428175	7.11E-08	1.55E-07	0.459267935	0.323020886	0.793967981
Allergic disease	AD	CNS	Mid_frontal_lobe	H3K4me1	0.003401449	0.092322057	0.067634721	27.14198112	19.88409255	0.176058914	1.18E-06	7.93E-07	1.489018006	0.068241314	0.434807979
Allergic disease	AD	CNS	Substantia_nigra	H3K4me1	0.037084724	0.074673599	0.135875218	2.013594571	3.663913394	0.781557201	9.49E-08	1.68E-07	0.565725764	0.285790109	0.758544884
Allergic disease	AD	Immune or hematopoietic	CD15_primary	H3K4me1	0.035986131	0.171916874	0.1269369	4.777309222	3.527383947	0.286471136	5.08E-08	1.72E-07	0.295547766	0.383787734	0.840246753
Allergic disease	AD	Immune or hematopoietic	CD19_primary_(BI)	H3K4me1	0.040364521	0.10921317	0.123202181	2.705672365	3.052239354	0.57468029	-7.24E-08	1.62E-07	-0.446274339	0.672300455	0.978613067
